<<<<<<< HEAD
client_id,birth_number,district_id,sex
3195,715613,2,female
3196,785814,72,female
3197,580710,1,male
3198,535305,1,female
3199,576218,1,female
3200,541115,1,male
3201,535806,66,female
3202,220719,56,male
3203,595423,1,female
3204,560326,1,male
3205,215625,1,female
3206,210521,1,male
3207,256203,55,female
3208,470206,27,male
3209,395103,27,female
3210,630830,14,male
3211,675807,17,female
3213,411004,1,male
3214,220512,71,male
3215,365506,64,female
3216,591128,58,male
3217,770502,61,male
3218,651216,49,male
3219,596018,49,female
3220,570217,23,male
3221,535716,23,female
3222,770506,21,male
3225,570317,13,male
3226,511122,1,male
3227,506028,59,female
3228,570222,34,male
3229,790418,50,male
3230,825606,1,female
3231,610603,21,male
3232,761105,5,male
3233,801130,1,male
3234,195804,67,female
3235,505612,46,female
3236,605415,28,female
3239,816116,7,female
3240,376210,67,female
3241,340914,26,male
3242,375304,26,female
3243,205930,71,female
3244,330929,72,male
3245,521202,70,male
3246,310420,66,male
3247,585421,69,female
3248,295802,28,female
3249,590120,17,male
3250,625120,17,female
3251,626228,52,female
3252,610326,52,male
3253,460702,70,male
3254,300213,1,male
3255,705104,8,female
3256,760718,49,male
3257,785511,73,female
3258,605730,74,female
3259,501015,71,male
3260,425908,74,female
3261,500410,74,male
3262,415814,61,female
3264,506020,63,female
3265,635611,47,female
3266,601008,47,male
3267,510826,61,male
3268,565331,1,female
3269,741105,2,male
3270,400122,12,male
3271,425103,58,female
3272,205718,9,female
3273,180102,9,male
3274,290122,26,male
3275,245919,26,female
3276,800321,52,male
3277,660326,42,male
3278,625420,42,female
3279,545804,66,female
3280,580531,66,male
3281,501227,74,male
3282,810902,29,male
3283,331123,10,male
3284,360702,2,male
3285,435917,2,female
3286,725315,74,female
3287,780401,74,male
3288,260128,69,male
3289,775609,75,female
3290,695712,11,female
3291,470123,52,male
3292,400121,18,male
3293,535120,1,female
3294,570308,52,male
3295,665313,40,female
3296,690611,23,male
3297,680417,1,male
3298,425805,5,female
3299,615917,76,female
3300,500629,53,male
3302,645217,52,female
3303,650109,52,male
3304,390831,69,male
3305,716011,41,female
3306,480426,27,male
3307,795701,14,female
3308,480216,15,male
3309,425429,15,female
3310,540213,23,male
3311,540825,51,male
3312,716105,70,female
3313,465210,60,female
3314,316218,24,female
3315,340621,24,male
3316,476215,1,female
3317,500424,1,male
3319,795424,1,female
3320,720214,1,male
3321,695530,13,female
3322,480229,31,male
3323,815222,74,female
3324,715413,26,female
3325,630928,26,male
3326,526226,57,female
3327,375704,20,female
3328,661011,24,male
3329,610320,54,male
3330,555415,54,female
3331,705205,70,female
3332,696115,46,female
3333,495724,10,female
3334,670701,1,male
3335,670210,11,male
3336,515530,64,female
3337,520413,53,male
3338,426129,69,female
3339,765129,31,female
3340,760216,54,male
3341,686220,54,female
3342,730929,73,male
3344,610916,42,male
3345,415127,37,female
3346,410225,37,male
3347,360119,11,male
3348,785214,38,female
3349,631221,42,male
3350,500319,30,male
3351,425915,30,female
3352,190912,23,male
3353,195421,23,female
3354,436028,62,female
3355,530115,38,male
3356,740423,73,male
3357,545721,63,female
3358,751007,16,male
3359,450224,1,male
3360,765831,43,female
3361,306002,40,female
3365,665730,1,female
3366,595212,54,female
3367,520423,54,male
3368,526024,14,female
3369,520416,1,male
3370,190328,25,male
3371,196007,25,female
3372,701030,1,male
3373,521129,5,male
3374,605813,5,female
3375,541106,74,male
3376,455119,11,female
3377,380505,11,male
3378,570421,5,male
3379,495701,5,female
3380,785403,74,female
3381,655901,70,female
3382,540228,54,male
3383,565423,54,female
3384,425803,41,female
3385,245213,11,female
3386,405308,49,female
3387,430814,58,male
3388,656026,53,female
3389,675116,39,female
3390,726117,53,female
3391,710407,42,male
3392,756031,1,female
3393,545824,73,female
3394,805704,66,female
3395,621228,4,male
3396,775303,18,female
3397,745608,24,female
3398,690913,24,male
3399,320225,72,male
3402,525502,74,female
3403,571018,74,male
3404,406011,56,female
3405,491215,40,male
3406,475713,40,female
3407,735413,35,female
3408,731220,35,male
3409,190403,36,male
3410,650216,54,male
3412,750718,57,male
3413,696125,57,female
3414,476017,11,female
3415,735930,54,female
3416,780601,35,male
3417,855318,35,female
3418,635807,70,female
3420,790624,66,male
3421,470305,20,male
3422,515502,1,female
3423,715905,12,female
3424,181114,64,male
3425,700507,70,male
3426,780207,73,male
3427,800616,42,male
3428,875927,42,female
3429,411016,46,male
3430,510925,3,male
3431,795405,70,female
3432,731108,15,male
3433,620907,71,male
3434,565920,71,female
3435,455527,4,female
3436,580218,30,male
3437,595808,30,female
3438,420112,43,male
3439,670127,62,male
3440,385213,1,female
3441,580209,75,male
3443,346206,1,female
3444,770406,57,male
3445,795326,17,female
3446,571001,70,male
3447,495421,54,female
3448,541224,1,male
3449,280321,27,male
3450,760912,25,male
3451,740717,19,male
3452,755828,19,female
3453,500802,56,male
3454,496017,11,female
3455,570228,11,male
3456,455121,54,female
3457,235614,75,female
3458,530630,33,male
3459,645830,14,female
3460,651011,14,male
3461,580222,54,male
3462,655318,54,female
3463,795302,1,female
3464,530114,43,male
3465,420417,30,male
3466,365531,1,female
3467,391206,1,male
3468,336231,68,female
3469,755223,1,female
3470,375423,52,female
3471,525929,1,female
3472,465511,70,female
3473,480521,70,male
3474,546208,32,female
3475,570313,19,male
3476,685105,60,female
3477,650828,37,male
3478,260530,1,male
3479,335919,1,female
3480,515410,15,female
3481,571110,15,male
3482,415209,71,female
3483,401202,70,male
3484,720430,44,male
3485,220527,77,male
3486,620309,77,male
3487,590906,1,male
3488,551009,1,male
3489,660813,76,male
3490,201016,19,male
3491,226118,19,female
3492,706227,8,female
3493,655504,69,female
3494,690702,42,male
3495,415510,64,female
3496,490711,64,male
3497,705911,39,female
3498,380401,77,male
3499,690316,19,male
3500,600607,29,male
3501,640321,51,male
3502,520803,54,male
3503,535114,54,female
3504,520125,40,male
3505,771206,20,male
3506,615820,1,female
3507,466202,32,female
3508,701109,38,male
3509,655213,38,female
3510,391026,13,male
3511,630911,74,male
3512,460525,49,male
3513,220720,70,male
3514,185205,70,female
3515,755102,61,female
3516,715907,58,female
3517,535624,68,female
3518,555902,33,female
3519,491215,74,male
3520,285517,8,female
3521,640720,4,male
3522,630202,57,male
3523,640429,6,male
3524,456120,68,female
3525,740521,15,male
3526,775706,15,female
3527,780811,77,male
3528,706006,73,female
3529,730315,54,male
3530,715918,16,female
3531,200614,43,male
3532,350224,56,male
3533,636201,1,female
3534,715321,50,female
3535,730512,37,male
3536,220820,55,male
3537,460416,51,male
3538,445502,1,female
3539,200831,36,male
3540,360804,51,male
3541,345501,51,female
3542,390902,10,male
3543,415819,10,female
3544,615815,1,female
3545,661101,68,male
3546,710228,3,male
3547,245315,1,female
3548,750503,1,male
3549,375908,5,female
3550,695914,54,female
3552,401116,44,male
3554,656221,22,female
3555,680206,22,male
3556,271127,6,male
3557,286124,6,female
3558,285701,54,female
3559,396023,57,female
3560,440202,57,male
3562,310405,1,male
3563,266122,1,female
3564,480323,62,male
3565,620729,44,male
3566,325219,65,female
3567,480309,1,male
3568,410125,1,male
3569,330409,67,male
3570,455427,15,female
3571,700617,25,male
3572,286218,48,female
3573,725209,8,female
3574,465217,19,female
3575,376012,9,female
3576,395315,1,female
3577,426215,31,female
3578,271020,72,male
3579,305807,72,female
3580,295427,6,female
3581,671223,33,male
3582,550217,38,male
3583,425909,15,female
3584,410325,15,male
3585,686002,29,female
3586,430411,60,male
3587,396201,60,female
3588,536104,76,female
3589,615713,73,female
3590,765923,23,female
3591,300928,74,male
3592,255330,74,female
3594,615507,13,female
3595,650101,28,male
3596,750322,74,male
3597,335817,10,female
3598,230911,66,male
3599,315302,66,female
3600,435726,46,female
3601,380803,19,male
3602,406210,19,female
3603,540613,42,male
3605,340724,71,male
3606,580606,63,male
3607,465729,18,female
3608,471209,66,male
3609,556026,66,female
3610,190508,36,male
3611,725527,30,female
3612,625904,19,female
3613,690212,19,male
3614,716009,43,female
3615,740704,1,male
3616,645414,77,female
3617,546130,51,female
3618,530221,54,male
3619,550809,40,male
3620,370914,21,male
3621,390721,66,male
3622,385417,66,female
3623,655420,28,female
3624,825227,1,female
3627,815608,18,female
3628,275226,11,female
3629,471213,42,male
3630,236128,64,female
3631,211119,64,male
3632,435929,15,female
3633,331014,72,male
3634,230625,1,male
3635,215131,1,female
3636,780519,46,male
3637,590110,64,male
3638,436211,49,female
3639,280417,73,male
3640,780724,75,male
3641,795201,75,female
3642,610827,19,male
3643,801111,26,male
3644,510614,75,male
3645,750226,34,male
3646,435616,33,female
3647,480823,33,male
3648,800103,3,male
3649,596025,10,female
3650,180217,64,male
3651,181001,35,male
3652,200220,1,male
3653,175103,1,female
3654,245301,25,female
3655,680206,59,male
3656,255826,62,female
3657,210518,62,male
3658,240405,58,male
3659,306110,42,female
3660,740709,65,male
3661,321125,51,male
3662,310922,27,male
3663,475625,69,female
3664,510319,69,male
3667,710918,70,male
3668,726223,70,female
3669,620822,10,male
3670,805917,44,female
3671,430716,10,male
3672,486206,10,female
3673,516207,1,female
3674,806110,17,female
3675,520318,70,male
3676,656014,10,female
3677,600916,10,male
3678,345812,1,female
3679,310423,72,male
3680,235407,72,female
3681,210426,1,male
3682,245112,1,female
3683,775222,74,female
3684,616231,16,female
3685,740306,74,male
3686,626011,61,female
3687,720206,49,male
3688,755502,49,female
3689,795712,9,female
3690,600802,44,male
3691,650417,18,male
3693,220331,15,male
3694,205429,15,female
3695,341004,55,male
3696,395411,55,female
3697,545116,9,female
3698,710425,44,male
3699,680808,1,male
3700,765524,1,female
3701,545506,73,female
3702,521127,76,male
3703,310615,17,male
3704,620411,69,male
3705,655604,1,female
3707,410624,74,male
3708,585316,46,female
3709,550503,46,male
3710,280125,59,male
3711,680507,25,male
3712,695530,56,female
3713,445223,41,female
3714,536001,8,female
3716,530415,74,male
3717,250130,71,male
3718,295629,71,female
3719,300830,54,male
3720,366207,54,female
3721,546216,64,female
3722,565429,1,female
3723,680901,18,male
3724,255923,57,female
3727,700113,33,male
3728,360106,66,male
3729,415822,66,female
3730,455807,59,female
3732,460827,66,male
3733,465509,1,female
3734,431202,15,male
3735,380117,18,male
3736,325722,18,female
3737,480430,12,male
3738,785331,1,female
3739,565821,3,female
3740,291103,46,male
3741,360504,16,male
3742,616127,56,female
3743,581106,56,male
3745,715119,2,female
3746,750125,66,male
3747,641202,1,male
3748,305305,59,female
3749,435321,65,female
3750,381003,1,male
3751,661012,33,male
3752,615206,33,female
3753,595414,1,female
3754,475713,1,female
3755,515709,37,female
3756,716003,12,female
3757,220416,5,male
3758,635914,53,female
3759,611012,53,male
3760,550104,18,male
3761,750805,48,male
3762,595218,60,female
3763,775812,38,female
3764,780129,38,male
3765,565124,45,female
3766,805310,1,female
3767,360907,14,male
3768,445304,14,female
3769,570910,54,male
3770,255103,35,female
3771,420327,48,male
3772,365823,48,female
3773,645729,33,female
3774,221029,1,male
3775,281127,46,male
3776,780709,74,male
3777,755904,74,female
3779,490515,6,male
3780,771122,37,male
3781,755312,17,female
3782,800910,1,male
3783,685708,1,female
3784,741108,1,male
3785,205718,66,female
3786,200710,13,male
3787,785507,21,female
3788,555705,56,female
3789,641017,66,male
3790,360828,48,male
3791,390318,72,male
3792,720921,74,male
3793,515620,39,female
3794,765506,37,female
3795,820503,12,male
3796,530629,3,male
3797,515714,3,female
3798,546117,1,female
3799,290324,2,male
3800,545615,38,female
3801,480815,38,male
3802,250728,67,male
3803,300715,1,male
3804,335411,1,female
3805,421220,68,male
3806,675627,54,female
3807,476107,33,female
3808,430124,57,male
3811,520620,6,male
3812,670208,1,male
3813,785825,2,female
3814,450913,1,male
3815,695412,28,female
3816,660126,1,male
3817,376021,77,female
3818,420728,71,male
3819,365524,71,female
3821,390516,22,male
3822,531126,48,male
3823,561208,63,male
3824,710107,41,male
3825,655420,41,female
3826,210308,33,male
3827,235505,33,female
3829,720313,59,male
3830,685224,18,female
3831,180211,11,male
3832,255904,11,female
3833,350301,19,male
3834,765912,1,female
3835,315512,50,female
3836,481121,77,male
3837,215822,39,female
3838,291027,65,male
3839,375705,65,female
3840,335612,50,female
3841,190708,26,male
3842,760626,74,male
3843,425421,4,female
3844,636226,71,female
3845,590509,1,male
3846,805711,27,female
3847,595914,6,female
3848,385814,45,female
3849,326211,1,female
3850,575126,45,female
3851,611120,45,male
3852,525912,10,female
3853,805704,59,female
3854,590830,24,male
3855,390320,29,male
3856,445609,1,female
3857,526203,72,female
3858,485614,18,female
3859,410503,18,male
3860,380410,74,male
3861,515127,11,female
3862,475713,40,female
3863,396027,1,female
3864,311117,1,male
3865,771106,75,male
3866,775703,75,female
3868,621114,66,male
3869,465224,17,female
3870,715808,4,female
3871,790325,4,male
3872,300419,8,male
3873,606216,23,female
3874,425810,61,female
3875,305727,1,female
3876,230522,1,male
3877,565913,38,female
3880,615824,29,female
3881,475507,45,female
3882,420510,45,male
3883,650927,18,male
3884,631118,72,male
3885,405117,70,female
3886,655717,8,female
3887,200117,67,male
3888,166027,67,female
3890,581022,3,male
3891,581214,75,male
3892,790419,1,male
3893,691226,1,male
3894,410121,29,male
3895,455503,29,female
3896,231003,5,male
3897,515328,16,female
3898,485117,57,female
3899,195920,55,female
3900,430923,55,male
3901,515412,55,female
3902,496220,65,female
3903,485318,1,female
3904,395115,29,female
3905,350805,29,male
3906,361223,64,male
3907,546209,1,female
3908,291125,73,male
3909,235916,73,female
3910,195823,37,female
3911,526013,31,female
3912,455307,1,female
3913,510801,8,male
3914,205824,52,female
3915,770105,20,male
3916,705827,47,female
3917,671228,47,male
3918,740110,5,male
3919,420617,35,male
3920,255813,44,female
3921,585121,28,female
3922,285408,1,female
3923,351020,1,male
3924,710109,56,male
3925,365814,45,female
3926,721001,54,male
3927,485223,61,female
3928,285808,77,female
3929,571101,74,male
3930,210117,1,male
3931,216015,1,female
3932,391006,59,male
3933,465907,59,female
3934,681015,12,male
3935,391127,71,male
3936,625408,36,female
3937,630609,36,male
3938,800122,27,male
3939,531106,40,male
3942,520813,53,male
3943,451204,1,male
3944,360101,8,male
3945,316025,8,female
3946,750511,1,male
3947,670525,23,male
3948,795523,44,female
3949,740826,44,male
3950,240321,38,male
3951,205722,38,female
3952,656228,52,female
3953,255609,14,female
3954,571031,64,male
3955,605531,64,female
3956,755602,21,female
3957,710812,21,male
3958,465430,37,female
3959,705715,30,female
3960,640106,8,male
3961,435403,53,female
3962,521128,74,male
3963,740207,76,male
3964,420507,74,male
3965,630516,1,male
3966,696007,1,female
3967,605926,18,female
3968,550615,18,male
3969,515219,4,female
3970,805809,46,female
3971,660220,1,male
3972,300601,1,male
3973,825820,1,female
3974,380824,68,male
3975,545719,1,female
3976,670913,43,male
3977,750927,8,male
3978,701215,18,male
3979,286014,54,female
3980,530713,1,male
3981,790616,19,male
3982,195115,45,female
3983,265522,1,female
3984,645313,1,female
3985,795416,75,female
3987,601107,67,male
3988,745904,53,female
3989,800327,53,male
3990,730203,29,male
3991,670517,11,male
3992,486110,71,female
3993,805307,14,female
3994,655131,21,female
3995,485815,1,female
3996,475716,36,female
3997,275105,13,female
3998,505603,59,female
3999,765116,30,female
4000,571022,40,male
4001,560129,69,male
4002,205629,25,female
4003,490423,8,male
4004,575812,30,female
4006,785507,25,female
4007,481107,23,male
4008,515508,23,female
4009,660629,4,male
4010,485617,4,female
4011,576219,62,female
4012,566009,56,female
4013,516206,1,female
4014,800906,17,male
4015,726227,65,female
4016,715525,13,female
4017,640515,13,male
4018,805907,3,female
4019,450916,11,male
4020,535331,45,female
4021,481210,45,male
4022,260210,1,male
4023,255517,1,female
4024,641016,3,male
4025,716007,3,female
4026,455924,76,female
4027,655628,16,female
4028,700808,16,male
4029,670103,17,male
4030,765921,44,female
4031,750522,67,male
4032,645802,35,female
4033,251015,51,male
4034,370717,58,male
4035,305820,58,female
4036,765709,25,female
4037,666022,1,female
4040,615517,59,female
4041,540126,59,male
4042,390904,1,male
4043,535509,70,female
4044,305429,44,female
4046,446218,1,female
4047,370128,1,male
4048,231124,4,male
4049,450913,4,male
4050,481230,47,male
4051,491006,74,male
4052,506017,74,female
4053,295923,70,female
4054,595208,72,female
4055,535601,74,female
4056,525726,63,female
4057,225611,70,female
4059,240511,54,male
4060,545621,44,female
4061,781224,8,male
4062,500808,71,male
4063,665216,61,female
4064,720208,61,male
4065,420627,73,male
4066,366128,30,female
4067,595708,21,female
4068,240625,11,male
4069,590307,68,male
4070,595523,68,female
4071,426215,45,female
4072,410508,45,male
4073,550210,24,male
4074,585608,24,female
4075,445918,8,female
4076,691117,49,male
4077,555306,68,female
4078,510604,23,male
4079,550629,27,male
4080,435926,21,female
4081,780603,9,male
4082,615115,58,female
4083,685130,74,female
4084,571005,55,male
4085,526204,55,female
4086,416222,63,female
4087,465216,64,female
4088,486218,68,female
4089,470227,68,male
4090,710622,23,male
4091,825907,29,female
4092,336111,14,female
4093,460929,1,male
4094,791219,2,male
4095,740914,25,male
4096,805316,25,female
4098,380328,13,male
4099,455503,12,female
4100,550313,74,male
4101,705507,1,female
4102,695815,4,female
4103,650519,4,male
4104,190410,23,male
4105,806115,16,female
4106,361109,1,male
4107,540909,49,male
4108,265126,43,female
4109,530811,63,male
4112,741128,38,male
4113,475909,76,female
4114,640209,63,male
4115,430327,33,male
4116,361124,36,male
4117,185701,53,female
4118,780617,28,male
4119,625220,62,female
4120,610306,62,male
4121,230212,23,male
4122,690918,39,male
4123,666112,39,female
4124,636110,19,female
4125,225417,31,female
4126,750909,74,male
4127,705526,74,female
4129,525331,75,female
4131,760602,48,male
4132,621015,42,male
4133,655322,42,female
4134,545212,1,female
4136,590106,31,male
4137,490830,21,male
4138,685918,11,female
4139,690720,74,male
4140,631004,70,male
4141,700318,9,male
4142,600611,36,male
4143,550824,27,male
4144,555911,27,female
4145,226202,73,female
4146,555613,9,female
4147,721223,64,male
4148,685208,64,female
4149,790307,1,male
4150,775810,1,female
4151,265717,73,female
4152,270607,73,male
4153,560412,32,male
4154,536025,32,female
4155,230513,1,male
4156,626102,5,female
4157,720509,1,male
4158,205710,35,female
4159,131206,35,male
4160,695627,16,female
4161,725909,22,female
4163,510607,4,male
4164,246022,45,female
4165,550313,53,male
4166,470226,1,male
4167,495531,6,female
4169,805219,58,female
4170,830827,58,male
4171,800518,1,male
4172,455429,1,female
4173,785604,52,female
4174,270211,63,male
4175,655106,13,female
4176,220831,32,male
4177,351225,34,male
4178,260831,32,male
4179,200729,54,male
4180,320617,63,male
4181,645515,76,female
4182,410623,16,male
4183,406113,16,female
4184,755426,8,female
4185,645423,51,female
4186,781014,38,male
4187,675828,25,female
4188,760817,1,male
4189,411207,64,male
4190,421117,17,male
4191,575106,32,female
4192,311121,72,male
4193,375228,8,female
4194,405103,63,female
4195,450730,63,male
4196,515116,55,female
4198,546017,23,female
4199,611219,23,male
4201,770719,3,male
4202,705520,3,female
4203,675108,1,female
4204,600603,1,male
4205,350205,30,male
4206,421009,22,male
4207,380302,70,male
4209,335223,70,female
4210,790915,40,male
4211,735417,22,female
4212,450527,53,male
4213,255627,64,female
4214,210703,64,male
4215,525608,49,female
4217,515625,9,female
4218,396006,48,female
4219,445104,51,female
4220,630915,33,male
4221,415926,63,female
4222,280816,60,male
4223,700530,54,male
4224,775403,42,female
4225,770808,76,male
4226,570408,31,male
4227,636224,51,female
4229,611005,36,male
4230,616111,74,female
4231,595808,1,female
4232,710215,70,male
4233,380215,46,male
4234,726108,70,female
4235,756115,9,female
4236,625117,42,female
4237,235731,16,female
4238,715426,41,female
4239,201211,70,male
4240,606021,46,female
4241,505330,20,female
4242,540427,20,male
4243,580126,7,male
4244,225812,68,female
4245,190923,68,male
4246,805909,36,female
4247,755116,26,female
4248,755507,9,female
4249,770521,52,male
4250,615906,72,female
4251,600426,44,male
4252,535528,44,female
4253,365519,16,female
4254,720305,65,male
4255,255628,66,female
4256,570329,70,male
4257,685629,1,female
4258,665511,44,female
4259,495616,10,female
4260,670601,12,male
4261,245804,34,female
4262,255424,59,female
4263,725626,73,female
4264,715621,74,female
4265,780119,59,male
4266,745126,1,female
4267,365421,24,female
4268,280611,24,male
4269,555907,45,female
4270,725205,58,female
4271,640723,58,male
4272,785830,42,female
4273,766129,18,female
4274,375524,70,female
4275,575626,49,female
4276,735805,74,female
4277,791105,74,male
4278,491118,33,male
4279,491013,51,male
4280,445108,55,female
4281,310413,54,male
4282,320609,3,male
4283,240905,27,male
4284,461126,68,male
4285,456228,68,female
4286,655928,6,female
4287,536007,62,female
4288,465308,70,female
4289,811123,66,male
4290,470309,32,male
4291,515507,58,female
4292,520719,72,male
4293,596216,4,female
4294,560622,4,male
4295,600316,18,male
4296,251106,57,male
4297,286016,57,female
4298,200418,33,male
4299,775915,50,female
4300,776115,1,female
4301,565503,14,female
4302,445104,30,female
4303,785305,21,female
4304,455615,5,female
4305,395621,40,female
4306,401017,40,male
4307,770414,1,male
4308,705110,44,female
4309,795426,39,female
4310,255530,65,female
4311,810412,59,male
4312,796020,72,female
4313,685221,53,female
4314,255524,58,female
4315,595425,74,female
4316,435826,1,female
4317,786011,53,female
4318,425911,43,female
4319,461106,43,male
4320,586104,66,female
4321,736018,19,female
4322,701001,19,male
4323,240320,40,male
4324,185722,40,female
4325,470719,55,male
4326,300920,1,male
4327,375823,1,female
4328,765613,59,female
4329,475518,64,female
4330,210702,33,male
4331,590903,5,male
4332,360111,57,male
4333,580420,1,male
4334,545219,1,female
4335,246225,54,female
4336,695802,19,female
4337,660421,48,male
4338,441025,30,male
4339,775915,59,female
4340,495718,1,female
4341,640501,76,male
4342,185407,63,female
4343,295809,27,female
4344,250615,54,male
4345,745929,18,female
4346,735920,3,female
4347,265620,54,female
4348,785417,3,female
4349,595822,1,female
4350,660820,1,male
4352,710724,72,male
4353,795919,28,female
4354,860813,28,male
4355,386229,1,female
4358,421024,70,male
4359,500802,64,male
4360,655710,19,female
4361,550504,46,male
4362,430916,50,male
4363,515701,50,female
4364,771205,22,male
4365,610512,10,male
4367,820330,14,male
4368,776021,32,female
4369,650615,53,male
4370,390628,59,male
4371,681212,32,male
4372,331011,3,male
4373,511220,51,male
4376,540305,70,male
4377,780131,48,male
4380,310513,1,male
4381,590125,56,male
4382,801020,18,male
4383,630801,21,male
4384,735112,10,female
4385,726002,21,female
4386,456227,53,female
4387,460218,52,male
4388,365916,4,female
4389,265701,10,female
4390,725429,7,female
4393,415911,1,female
4394,756230,64,female
4395,585516,36,female
4396,746107,63,female
4397,731126,63,male
4398,580723,77,male
4399,676120,61,female
4400,595829,54,female
4401,680720,8,male
4402,290411,23,male
4403,386019,36,female
4404,515409,31,female
4405,595417,47,female
4406,541101,1,male
4407,750706,70,male
4408,230519,62,male
4409,285122,62,female
4410,765112,24,female
4411,500102,54,male
4412,526126,54,female
4413,770504,74,male
4414,330619,50,male
4415,770709,4,male
4416,701225,67,male
4417,760424,1,male
4418,700519,28,male
4420,570506,55,male
4421,445627,1,female
4422,435731,76,female
4423,180524,27,male
4424,330506,21,male
4425,366015,21,female
4426,695913,26,female
4427,401103,30,male
4428,540309,38,male
4429,450402,64,male
4430,385627,64,female
4431,300930,58,male
4432,645314,1,female
4433,680222,1,male
4434,640329,64,male
4435,656030,64,female
4436,200428,27,male
4437,616026,70,female
4438,571204,70,male
4439,750325,70,male
4440,481226,33,male
4441,436007,33,female
4442,215429,23,female
4444,690328,77,male
4445,645414,77,female
4446,506011,71,female
4447,570816,71,male
4448,425502,72,female
4449,491108,8,male
4450,495105,67,female
4451,276019,50,female
4452,245608,70,female
4453,765529,61,female
4454,760209,61,male
4455,760729,70,male
4456,361023,30,male
4457,430117,1,male
4458,506223,22,female
4459,625521,1,female
4460,570224,1,male
4461,575422,54,female
4462,770913,1,male
4463,230817,76,male
4464,641119,53,male
4465,370602,74,male
4466,226007,75,female
4467,446117,20,female
4468,440504,20,male
4469,735228,8,female
4471,755611,64,female
4472,650725,74,male
4473,441227,1,male
4474,646209,3,female
4476,270113,3,male
4477,570118,74,male
4478,525514,74,female
4479,585724,2,female
4480,630330,74,male
4481,750616,1,male
4482,790117,56,male
4483,665829,63,female
4484,550011,37,male
4486,145614,36,female
4487,740814,22,male
4488,715403,22,female
4489,480324,76,male
4490,565218,76,female
4491,775713,2,female
4492,655908,16,female
4493,471005,33,male
4494,521109,54,male
4495,790411,66,male
4496,710219,10,male
4497,645914,10,female
4498,311228,31,male
4499,295928,31,female
4500,240812,17,male
4501,475318,70,female
4502,320110,21,male
4503,285528,21,female
4504,656124,33,female
4505,660706,33,male
4506,546130,11,female
4507,700803,1,male
4508,211114,54,male
4509,205312,54,female
4510,386228,34,female
4511,455427,51,female
4512,631019,1,male
4514,401225,65,male
4515,205928,59,female
4516,615927,1,female
4518,525404,39,female
4519,516031,70,female
4520,575628,1,female
4521,430909,1,male
4522,506101,68,female
4523,520309,68,male
4524,570714,77,male
4525,645717,77,female
4526,705424,70,female
4527,635204,1,female
4528,220109,28,male
4529,760916,37,male
4530,845918,37,female
4531,645625,64,female
4532,531009,39,male
4533,800129,64,male
4534,541224,38,male
4535,316203,1,female
4536,471014,41,male
4539,421212,55,male
4540,360116,69,male
4541,715302,32,female
4542,540206,29,male
4543,411201,1,male
4544,555613,52,female
4545,365120,3,female
4546,515420,23,female
4547,436230,9,female
4548,580105,7,male
4549,206030,10,female
4550,426017,72,female
4551,240429,60,male
4552,195228,60,female
4553,455223,1,female
4554,370724,70,male
4555,600807,52,male
4556,700531,74,male
4557,326024,44,female
4558,280927,44,male
4559,585309,35,female
4560,631020,9,male
4561,685629,40,female
4562,651011,25,male
4563,715725,10,female
4564,750825,10,male
4565,480303,14,male
4567,370212,70,male
4568,820426,70,male
4569,715709,6,female
4570,396103,1,female
4571,671107,1,male
4572,365521,28,female
4573,556012,5,female
4574,666112,20,female
4575,645920,36,female
4576,580627,53,male
4577,495725,64,female
4578,761227,15,male
4579,395701,74,female
4580,446124,30,female
4581,565616,1,female
4582,181012,44,male
4583,415824,61,female
4584,495624,7,female
4585,485910,9,female
4586,510813,9,male
4587,785506,36,female
4588,766105,53,female
4589,765915,2,female
4590,360317,1,male
4591,330819,43,male
4592,555329,1,female
4593,320703,72,male
4594,401125,1,male
4595,406129,1,female
4596,735831,74,female
4597,525519,1,female
4598,415412,25,female
4599,471205,25,male
4600,670313,70,male
4601,350402,1,male
4602,345404,1,female
4603,465726,69,female
4604,681002,67,male
4605,805909,18,female
4606,371014,8,male
4607,766116,74,female
4608,450118,41,male
4609,766219,7,female
4610,665102,34,female
4611,535510,1,female
4612,605923,44,female
4615,510731,56,male
4617,771220,45,male
4618,725327,45,female
4619,415220,77,female
4620,406101,54,female
4621,460210,54,male
4622,725525,50,female
4623,670509,68,male
4624,665524,48,female
4625,670304,48,male
4626,476124,3,female
4627,420324,1,male
4628,385531,1,female
4629,230510,76,male
4630,155927,76,female
4631,335401,8,female
4632,280418,1,male
4633,806031,62,female
4634,405309,67,female
4635,360228,67,male
4636,770922,48,male
4637,690213,61,male
4638,685226,33,female
4639,800516,20,male
4640,565507,75,female
4641,580212,33,male
4642,605803,33,female
4643,695721,1,female
4644,310119,20,male
4647,780820,8,male
4648,640124,33,male
4649,285625,45,female
4650,655715,54,female
4651,790124,2,male
4652,620226,53,male
4653,466218,4,female
4654,505215,2,female
4655,471014,2,male
4656,420916,1,male
4657,410913,15,male
4658,351011,33,male
4659,595414,50,female
4660,755706,60,female
4661,445511,1,female
4662,275210,1,female
4663,421029,72,male
4664,210805,38,male
4665,265827,9,female
4666,280612,9,male
4667,410426,25,male
4668,385625,25,female
4670,685814,51,female
4671,720727,51,male
4672,490828,44,male
4673,520816,69,male
4674,786227,59,female
4675,751002,23,male
4677,215929,3,female
4678,681206,21,male
4679,480131,20,male
4680,795524,72,female
4681,496008,1,female
